User ID,Platform,Username,followers_normalized,following_normalized,likes_normalized,comments_normalized,engagement_normalized,account_age_normalized,is_verified,activity_normalized,hashtag_score,media_type_score,privacy_setting_score,has_contact_info,is_specific_location,has_sensitive_keywords,follower_following_ratio_normalized,comments_per_post_normalized,has_email_in_bio,has_phone_in_bio,bio_sentiment_score,post_text_sentiment_score,sensitive_keyword_density_bio_normalized,sensitive_keyword_density_post_normalized,post_text_length_normalized,days_since_post_normalized,avg_time_between_posts_days_normalized,shares_to_likes_ratio_normalized,num_mentions_in_posts_normalized
178,Instagram,paigepalmer,0.23643138868052363,0.31456043956043955,0.22041259500542887,0.2358490566037736,0.49063784798352184,0.7919788453063025,0,0.2,0.5,0.5,1.0,0,0,0,0.0624589413003389,0.7298553493621289,0,0,0.31333333333333335,0.35714285714285715,0.0,0.0,0.3970588235294118,0.03981199889411114,0.2678212245554751,0.5346592776195742,0.0
856,Twitter,stevenlindsey,0.10099934667408714,0.2097069597069597,0.09272529858849077,0.11320754716981134,0.5521974578728457,0.9347730277655356,0,0.4,0.5,0.5,1.0,0,0,0,0.042920184849475934,0.8935022967636097,0,0,0.020833333333333332,-0.3,0.0,0.0,0.42647058823529416,0.03981199889411114,0.2678212245554751,0.9386783001736954,1.0
534,Facebook,william47,0.1483775739831103,0.012820512820512824,0.13333333333333333,0.15094339622641512,0.4309187890494155,0.8140149845747026,0,0.6000000000000001,0.5,0.5,1.0,0,0,0,0.32219301948844264,0.8531585219284368,0,0,0.21428571428571427,0.0,0.0,0.0,0.4117647058823529,0.03981199889411114,0.2678212245554751,0.08654291603444086,0.0
178,Twitch,nancyjimenez,0.42729934425436156,0.2866300366300366,0.4905537459283387,0.5440251572327044,0.9198354136103084,0.4416042309387396,0,0.4,0.5,0.5,0.75,1,1,0,0.12232588038947902,0.8817572977281525,1,0,0.046666666666666676,0.0,0.0,0.0,0.19117647058823525,0.03981199889411114,0.2678212245554751,0.12742304497383672,0.0
420,Facebook,emily42,0.14511094441890288,0.30311355311355315,0.1255157437567861,0.11320754716981134,0.34833995997329414,0.6443367122080211,0,0.6000000000000001,0.5,0.5,1.0,0,0,0,0.04041035053276135,0.3987984856155806,0,0,-0.16666666666666666,-0.15555555555555556,0.0,0.0,0.5588235294117647,0.5557091512303014,0.2678212245554751,0.407311631895493,0.0
275,Twitter,jenny73,0.34130229631959735,0.18452380952380953,0.38393051031487513,0.3144654088050315,0.8492868033524827,0.5777875716174526,0,0.8,0.5,0.5,1.0,0,1,0,0.14719301012272573,0.16925935687113003,0,0,0.27499999999999997,0.0,0.0,0.0,0.2352941176470588,0.03981199889411114,0.2678212245554751,0.9798492667702587,0.0
687,Twitter,duane41,0.23481017252643546,0.19413919413919414,0.20651465798045604,0.22641509433962265,0.36646209874809643,0.40370207139709124,0,0.2,0.5,0.0,1.0,0,0,0,0.0989447177609431,0.8145953182182974,0,0,0.0,0.0,0.0,0.0,0.4558823529411765,0.6126624274260437,0.22290610668597632,0.11189892917846067,0.0
172,Instagram,lhoward,0.050306095288794254,0.22756410256410256,0.03973941368078176,0.050314465408805034,0.4232125880571769,0.4416042309387396,1,0.4,1.0,0.0,1.0,0,0,0,0.02199675275911882,0.8058562485665275,0,0,0.0,0.35714285714285715,0.0,0.0,0.2647058823529411,0.03981199889411114,0.2678212245554751,0.8659791664522627,0.0
888,Instagram,jefferygreen,0.06777651414329613,0.20695970695970697,0.06340933767643867,0.07547169811320754,0.573219597498787,0.1732040546496254,1,0.2,0.0,0.5,1.0,0,0,0,0.031141903145421878,0.8151240401893902,0,0,-0.03882575757575758,0.0,0.0,0.0,0.27941176470588236,0.03981199889411114,0.2678212245554751,0.5836312777386967,0.0
720,Instagram,stevenstina,0.4078205531492729,0.17124542124542125,0.3233441910966341,0.3506289308176101,0.20545069329261745,0.2811811370647863,0,0.2,0.5,1.0,1.0,0,1,0,0.1860033834742914,0.7412859671072132,0,0,0.05740740740740741,0.0,0.0,0.0,0.6911764705882353,0.03981199889411114,0.2678212245554751,0.9909980768028686,0.0
963,Instagram,dennis16,0.19396520434582717,0.13186813186813187,0.19630836047774158,0.22955974842767296,0.6658855411744427,0.12119876597620094,0,1.0,0.5,1.0,0.75,0,0,0,0.11648721049063422,0.9345339558809311,0,0,0.11904761904761905,0.05,0.0,0.0,0.6029411764705882,0.03981199889411114,0.2678212245554751,0.41300344345282025,0.0
212,Facebook,patellauren,0.16006484864616352,0.09111721611721613,0.1268186753528773,0.09433962264150943,0.19573088464581767,0.48699867783164386,0,0.6000000000000001,0.5,0.0,1.0,0,0,0,0.131969383991732,0.09302535441073112,0,0,0.21212121212121213,-0.19444444444444445,0.0,0.0,0.04411764705882351,0.03981199889411114,0.2678212245554751,0.660592387400319,0.0
397,Goodreads,richardguerrero,0.2284462941902388,0.0673076923076923,0.20304017372421282,0.19654088050314467,0.35740099414314996,0.40149845747025126,0,0.6000000000000001,0.5,0.5,1.0,0,0,0,0.22206121769372344,0.5538238447585406,0,0,0.19166666666666665,0.0,0.0,0.0,0.5588235294117647,0.2363837434337849,0.2678212245554751,0.05883744022840509,0.0
632,Instagram,stephanie63,0.1468047523410845,0.14743589743589744,0.12964169381107493,0.14308176100628933,0.4468071744684885,0.27236668135742614,1,0.8,0.5,0.0,0.75,0,1,0,0.08287109158264358,0.7303936710125447,0,0,0.45357142857142857,-0.3499999999999999,0.0,0.0,0.2941176470588235,0.03981199889411114,0.2678212245554751,0.9242134224462448,0.0
628,Facebook,xcline,0.15854042151620004,0.08516483516483517,0.11596091205211725,0.1367924528301887,0.15840385181459293,0.2772146319964742,0,0.2,0.5,0.0,0.75,0,1,1,0.1375939616014411,0.8699755443098074,0,0,-0.2210648148148148,0.0,0.40625,0.0,0.6323529411764706,0.03981199889411114,0.2678212245554751,0.7457478297647053,0.0
708,Twitter,rbeasley,0.12277687710213661,0.07967032967032968,0.1029315960912052,0.09433962264150943,0.34527821958733074,0.982811811370648,1,0.2,0.5,0.5,1.0,0,0,0,0.11687936817235099,0.393874819414721,0,0,-0.049999999999999996,-0.2,0.0,0.0,0.2205882352941176,0.1860658003870611,0.2523533671252715,0.8824853450074157,0.0
871,Instagram,jpierce,0.6599559609940232,0.16163003663003664,0.5224755700325734,0.41823899371069184,0.12237274541023169,0.46760687527545175,0,1.0,0.5,0.5,1.0,0,0,0,0.3102848599999702,0.12618894023110894,0,0,0.0875,-0.16666666666666666,0.0,0.0,0.11764705882352941,0.03981199889411114,0.2678212245554751,0.8914969629475722,0.0
360,Facebook,perkinsjoseph,0.08773925036900815,0.09935897435897437,0.05732899022801303,0.045597484276729564,0.0366036239411216,0.02908770383428827,0,0.6000000000000001,1.0,0.5,1.0,0,0,0,0.07586098427549245,0.27791128297222323,0,0,0.3,0.1,0.0,0.0,0.27941176470588236,0.278683992258778,0.18120926864590875,0.14171614137553012,0.0
678,Instagram,justin09,0.20083722505867832,0.07142857142857142,0.1752442996742671,0.17924528301886794,0.3811193066928775,0.13397972675187308,1,0.6000000000000001,0.5,0.0,0.75,0,0,0,0.19068859356602944,0.6109992204530987,0,0,0.0,-0.2,0.0,0.0,0.32352941176470584,0.09289466408625932,0.15296886314265026,0.7166925402283797,0.0
601,Instagram,jody52,0.7662303094829046,0.1433150183150183,0.7606948968512487,0.5817610062893083,0.509471352111093,0.5804319083296606,1,1.0,0.5,0.5,1.0,0,0,0,0.39557293689597633,0.07218517687053705,0,0,0.017460317460317464,0.0,0.0,0.0,0.47058823529411764,0.03981199889411114,0.2678212245554751,0.28045997171679704,0.0
642,Goodreads,michael82,0.07150289157209572,0.2261904761904762,0.05646036916395223,0.050314465408805034,0.30579765902041234,0.4548259144997796,0,0.6000000000000001,0.5,0.5,0.75,1,1,0,0.02947828133839468,0.38957490156337626,1,0,0.1,0.2,0.0,0.0,0.24999999999999997,0.03981199889411114,0.2678212245554751,0.4866117890112529,0.0
394,Twitter,danabowman,0.10903283567643429,0.10119047619047619,0.07687296416938111,0.08176100628930817,0.12045116528348854,0.38122520934332305,0,0.2,0.5,0.5,1.0,0,1,0,0.08861770946177344,0.6710795618068939,0,0,0.2222222222222222,0.0,0.0,0.0,0.2205882352941176,0.03981199889411114,0.2678212245554751,0.2626984231739262,0.0
114,Facebook,david83,0.09470806010598398,0.1510989010989011,0.0729641693811075,0.08490566037735849,0.29422886573610074,0.0,1,0.4,1.0,0.5,1.0,0,1,0,0.05603616741571513,0.7755153958157777,0,0,0.018749999999999996,-0.3888888888888889,0.0,0.0,0.3088235294117647,0.03981199889411114,0.2678212245554751,0.8391148490186568,0.0
521,Instagram,zhanson,0.14549810051540155,0.2152014652014652,0.14332247557003258,0.16194968553459121,0.6424539318866371,0.2609078889378581,0,1.0,1.0,0.0,1.0,0,0,0,0.057812019634534584,0.786474762680758,0,0,-0.13181818181818183,0.25,0.0,0.0,0.4558823529411765,0.2184130494885264,0.6281679942070962,0.9358289046290384,1.0
419,Instagram,jonathan52,0.14820819319089215,0.10851648351648352,0.10575461454940283,0.12421383647798744,0.11013902778889273,0.9246364037020715,0,0.2,0.5,0.5,1.0,0,0,0,0.10801721955456446,0.8863277961350324,0,0,0.490625,0.175,0.0,0.0,0.11764705882352941,0.7232513132430191,0.2678212245554751,0.30348145541829363,0.0
761,Facebook,danielle30,0.22169525975754348,0.5966117216117216,0.19457111834962,0.2028301886792453,0.3731363441032516,0.6729836932569414,1,0.6000000000000001,0.5,0.0,0.75,0,0,0,0.028368190772959778,0.6761508223665265,0,0,0.1125,0.0,0.0,0.0,0.17647058823529413,0.346143212607133,0.2678212245554751,0.4291828944786851,0.0
177,Twitch,rangeljoseph,0.1481114041667675,0.17445054945054944,0.15852334419109662,0.17767295597484278,0.7634291818187793,0.4367562802996915,0,1.0,0.5,0.0,0.75,0,0,0,0.07176485331033994,0.8205968635084713,0,0,0.09489795918367347,0.2,0.0,0.0,0.5,0.45286148742051424,0.10149650012068548,0.4042684759652653,0.0
125,Twitter,dylanbarton,0.19449754397851282,0.13553113553113552,0.15960912052117263,0.13050314465408808,0.2508844517097295,0.42177170559717936,0,1.0,0.0,0.5,1.0,0,0,0,0.11413090978776673,0.20677056435584107,0,0,0.0,0.08333333333333333,0.0,0.5,0.32352941176470584,0.6051976776333978,0.2678212245554751,0.8134599490519092,0.0
385,Instagram,vwhite,0.16492849710842789,0.13598901098901098,0.1526601520086862,0.14622641509433965,0.45489125730011737,0.08417805200528872,0,0.2,0.5,1.0,0.75,1,0,0,0.0983628736530276,0.511617460171857,0,0,0.07857142857142857,0.0,0.0,0.2857142857142857,0.5294117647058824,0.059717998341166714,0.4290369297610427,0.3026068162066251,0.0
106,Instagram,lewisdaniel,0.0786410821012897,0.10760073260073261,0.08165038002171551,0.10062893081761005,0.7489866359545572,0.7963860731599824,0,1.0,0.5,0.5,0.75,1,0,0,0.06541226851251161,0.901875534787236,1,0,-0.11746031746031745,0.0,0.0,0.0,0.75,0.4296378213989494,0.1893555394641564,0.8135158783312415,0.0
641,Facebook,dthomas,0.22735741766883635,0.07234432234432235,0.18740499457111834,0.21069182389937108,0.29458663674372887,0.6513882767739093,0,0.4,0.0,1.0,1.0,0,0,0,0.21076556042643985,0.8188125823196681,0,0,0.08166666666666668,0.0,0.0,0.0,0.3529411764705882,0.03981199889411114,0.2678212245554751,0.669463299524448,0.0
477,Twitter,qbrown,0.16981634282672345,0.10897435897435898,0.13876221498371336,0.1367924528301887,0.2938119150174485,0.4345526663728515,1,0.8,0.5,0.0,1.0,1,1,0,0.12099137221025806,0.5145567512055902,0,0,0.4,0.0,0.0,0.0,0.11764705882352941,0.03981199889411114,0.2678212245554751,0.9682265094516838,0.0
723,YouTube,thomaschristina,0.09395794516901781,0.10439560439560439,0.09902280130293159,0.11635220125786165,0.7632022590588192,0.6359629792860292,0,0.6000000000000001,0.0,0.5,1.0,0,1,0,0.07683419238373111,0.8398237466967522,0,0,0.2785714285714286,0.25,0.0,0.0,0.5588235294117647,0.03981199889411114,0.2678212245554751,0.7716407790742512,0.0
853,Instagram,nicholas20,0.1956590122680088,0.38690476190476186,0.20564603691639521,0.21540880503144655,0.699674014431783,0.4327897752313795,0,0.6000000000000001,0.5,0.5,1.0,0,1,0,0.04145632948248194,0.7068822328213107,0,0,0.07222222222222223,0.35,0.0,0.0,0.5735294117647058,0.13602432955487972,0.17740767559739318,0.19782495164874292,0.0
272,Instagram,yglover,0.14368330631306409,0.1804029304029304,0.15396308360477742,0.11792452830188681,0.7062382725016991,0.6584398413397973,0,0.6000000000000001,0.5,0.0,1.0,0,0,0,0.06771736484242533,0.11752015947542382,0,0,-0.057575757575757586,0.4,0.0,0.25,0.47058823529411764,0.32844899087641694,0.2060101375814627,0.6883978352917819,0.0
634,Twitter,colleen59,0.23510053959880947,0.1794871794871795,0.2301845819761129,0.2138364779874214,0.5420374876842986,0.12296165711767304,0,0.6000000000000001,0.5,0.0,1.0,0,0,0,0.10632228597144605,0.4524723727130018,0,0,-0.16666666666666666,0.2142857142857143,0.0,0.0,0.5735294117647058,0.03981199889411114,0.2678212245554751,0.3549293986736559,0.0
344,Twitter,mgutierrez,0.15203135964381637,0.13095238095238096,0.1485342019543974,0.17767295597484278,0.6116659797546717,0.5760246804759807,0,0.2,0.5,0.0,1.0,0,0,0,0.09461316960620382,0.9522627280414524,0,0,0.0,-0.16666666666666666,0.0,0.0,0.5735294117647058,0.5800387061100359,0.2678212245554751,0.48483661823232693,0.0
963,Facebook,michaelanderson,0.3468434679507344,0.1208791208791209,0.2892508143322476,0.2704402515723271,0.2262120469092639,0.6914940502423975,0,0.2,0.0,0.0,1.0,0,0,0,0.21247842468619801,0.4802080590337827,0,0,0.15,0.25,0.0,0.0,0.38235294117647056,0.03981199889411114,0.2678212245554751,0.14947075353617278,0.0
334,Twitter,travis76,0.11975222009824085,0.07554945054945056,0.11118349619978285,0.09119496855345911,0.4798364851315762,0.5191714411635081,0,1.0,0.0,0.5,1.0,0,0,1,0.11899137141849615,0.23140187863207218,0,0,0.16844155844155842,0.0,0.325,0.0,0.10294117647058823,0.42770251589715236,0.02063721940622737,0.7818911544609055,0.0
507,Twitch,taylormay,0.06397754494640306,0.03571428571428571,0.039956568946796965,0.02987421383647798,0.07282330888994837,0.5354781842221242,0,0.6000000000000001,0.0,0.5,0.75,0,0,0,0.11902639007125752,0.23498766274328564,0,0,0.09999999999999999,0.0,0.0,0.0,0.38235294117647056,0.6989217583632845,0.23762973690562395,0.38811586256097796,0.0
989,Facebook,thomasphillip,0.41370048636484624,0.3562271062271062,0.3252985884907709,0.36635220125786166,0.18949532325053298,0.5293080652269723,0,0.8,0.5,0.5,1.0,0,1,0,0.0959781021016768,0.8454315902510829,0,0,-0.2,0.4,0.0,0.0,0.3529411764705882,0.03981199889411114,0.2678212245554751,0.8154589661526319,0.0
563,Instagram,mccarthychristopher,0.08783603939313281,0.2793040293040293,0.06710097719869706,0.08490566037735849,0.2862070576556468,0.5509034817100044,0,0.4,0.5,1.0,1.0,0,0,0,0.027663660744858366,0.9474942973570399,0,0,-0.15625,0.6,0.0,0.0,0.5441176470588235,0.42825546032623724,0.2678212245554751,0.44483830170290495,0.0
966,Twitter,smithsarah,0.5694824206934933,0.034340659340659344,0.610640608034745,0.6006289308176102,0.7796286737423588,0.17011899515204942,0,0.4,0.5,1.0,1.0,0,0,0,0.7473172110772162,0.5391724215644353,0,0,0.05,-0.3333333333333333,0.0,0.0,0.20588235294117643,0.03981199889411114,0.2678212245554751,0.9005370812668214,0.0
431,YouTube,pconley,0.29673095071018946,0.4862637362637363,0.2625407166123779,0.21226415094339623,0.3151563126590402,0.009695901278096053,0,0.4,0.5,0.5,1.0,0,0,0,0.049445511383266916,0.20421382998578363,0,0,0.08686868686868686,-0.15000000000000002,0.0,0.0,0.16176470588235295,0.03981199889411114,0.2678212245554751,0.23407890146140242,0.0
569,Instagram,sgreene,0.11791322863987222,0.12225274725274726,0.12942453854505973,0.13993710691823902,0.8344421549567833,0.2150727192595857,0,0.4,1.0,0.5,1.0,1,1,0,0.08087796386050879,0.6891653259225479,1,0,-0.1875,0.1,0.0,0.6666666666666666,0.19117647058823525,0.051700304119436,0.15278783490224476,0.9276350270298146,0.0
385,Facebook,smendoza,0.14414305417765624,0.1382783882783883,0.11313789359391965,0.1336477987421384,0.2560158895552238,0.3464081092992508,0,0.6000000000000001,1.0,0.5,1.0,1,0,0,0.08625640341710127,0.8904454923385947,0,0,0.10714285714285714,0.0,0.0,0.0,0.4411764705882353,0.3878905170030412,0.4290369297610427,0.49793904234831365,0.0
540,YouTube,peter96,0.0857066808623902,0.2793040293040293,0.06449511400651467,0.05817610062893082,0.20555523001300635,0.6416923754958131,1,1.0,0.5,0.5,1.0,0,0,0,0.02705086477733076,0.4272046900488442,0,0,-0.18333333333333335,0.4,0.0,0.0,0.38235294117647056,0.03981199889411114,0.2678212245554751,0.13443104645435544,0.0
506,Twitter,penningtonmatthew,0.07547124156120696,0.3108974358974359,0.07600434310532031,0.08333333333333333,0.6419855545727946,0.9369766416923756,1,1.0,1.0,0.5,1.0,0,1,0,0.021063013274960712,0.7207211685102577,0,0,-0.008333333333333325,-0.05,0.0,0.0,0.3088235294117647,0.03981199889411114,0.2678212245554751,0.2776882753451686,0.0
752,Instagram,iwest,0.3001427638105839,0.15613553113553114,0.3457111834961998,0.4025157232704403,0.9803647395984305,0.19391802556192161,0,0.6000000000000001,0.5,0.5,0.75,1,0,0,0.150626140364524,0.9342012990903263,0,0,-0.065,-0.08333333333333334,0.0,0.25,0.7647058823529412,0.03981199889411114,0.2678212245554751,0.7795243455545184,0.0
601,Twitter,uhansen,0.22977714327195295,0.03342490842490843,0.23561346362649294,0.23270440251572327,0.6820083038911433,0.7426178933450859,0,0.4,0.0,0.0,1.0,0,1,0,0.33090448148515994,0.534961833035114,0,0,0.0715909090909091,0.21428571428571427,0.0,0.0,0.27941176470588236,0.03981199889411114,0.2678212245554751,0.9025161057490341,0.0
208,Goodreads,flowerselizabeth,0.1801727684080625,0.25045787545787546,0.20651465798045604,0.14937106918238996,0.7965591169088351,0.8788012340237991,1,0.8,0.5,0.0,1.0,0,0,0,0.06058689074423765,0.04291711059763603,0,0,0.2,-0.18888888888888888,0.0,0.0,0.36764705882352944,0.03981199889411114,0.727371469949312,0.16454406814904288,0.0
794,Twitter,robertvaughn,0.1657754010695187,0.418040293040293,0.1298588490770901,0.1367924528301887,0.2288985473609555,0.75716174526223,0,0.8,1.0,0.0,1.0,0,0,0,0.03198564108603297,0.6564919685964357,0,0,0.00416666666666667,0.0,0.0,0.0,0.2941176470588235,0.26043682609897706,0.3396089790007241,0.6932629441580629,0.0
725,Instagram,brownomar,0.1440220678975004,0.10347985347985347,0.12182410423452769,0.10534591194968553,0.32465832925048566,0.46231820185103567,0,0.6000000000000001,0.5,1.0,1.0,0,0,0,0.10947045383914626,0.3123747469603366,0,0,-0.25625,0.39999999999999997,0.0,0.0,0.5441176470588235,0.03981199889411114,0.2678212245554751,0.6951987989944965,0.0
883,Instagram,bcampbell,0.12483364386478571,0.05219780219780221,0.1268186753528773,0.09433962264150943,0.5973936990063622,0.48788012340237985,0,0.6000000000000001,0.0,0.5,1.0,0,0,0,0.15670727295386944,0.0999061282360576,0,0,0.4166666666666667,0.0,0.0,0.3333333333333333,0.7058823529411765,0.03981199889411114,0.2678212245554751,0.5447998390886892,0.0
513,Twitch,maddoxanthony,0.05437123430203015,0.0837912087912088,0.05950054288816504,0.05660377358490566,0.7480396351727097,0.5835169678272366,0,0.6000000000000001,0.5,0.5,1.0,0,0,0,0.06184189143208657,0.4786437204504834,0,0,0.1875,0.0,0.0,0.0,0.2205882352941176,0.03981199889411114,0.2678212245554751,0.41921630476758165,0.0
473,Instagram,osanders,0.10278994362039343,0.08012820512820513,0.1020629750271444,0.12421383647798744,0.6449711859608172,0.2208021154693698,1,0.4,0.5,1.0,1.0,0,0,0,0.10109448351891731,0.9470096319581363,0,0,0.0,0.0,0.0,0.0,0.2352941176470588,0.1680951064418026,0.2678212245554751,0.4019947641718724,0.0
454,Twitter,andersendeborah,0.08018970648728435,0.08287545787545787,0.09142236699239956,0.0770440251572327,0.819961470233036,0.750991626267078,1,0.6000000000000001,0.5,0.5,0.75,0,0,0,0.08169948616264486,0.28968952858968877,0,0,0.04722222222222222,0.03333333333333333,0.0,0.0,0.6176470588235294,0.03981199889411114,0.2678212245554751,0.6243453602512969,0.0
170,Facebook,brian23,0.23439881917390568,0.18681318681318682,0.23865363735070577,0.2767295597484277,0.7079449149890931,0.46892904363155574,0,0.4,0.5,0.5,1.0,0,0,0,0.10228874658246213,0.8878164364311887,0,0,-0.04,0.0,0.0,0.0,0.27941176470588236,0.03981199889411114,0.2678212245554751,0.9200139428621241,0.0
837,Facebook,angela93,0.14649018801267935,0.12316849816849818,0.1281216069489685,0.15408805031446543,0.42166009226590595,0.6460996033494931,0,0.2,1.0,0.0,0.75,0,0,0,0.09647076180105678,0.949137159694261,0,0,0.06666666666666667,0.0,0.0,0.0,0.47058823529411764,0.03981199889411114,0.2678212245554751,0.4503746420845396,0.0
622,Facebook,hwilliams,0.07948798606238053,0.09020146520146521,0.08360477741585234,0.08018867924528301,0.6834792409809862,0.4803878360511239,0,0.6000000000000001,0.5,0.5,0.75,0,0,0,0.07605639743378335,0.5078538322422708,0,0,0.125,-0.024999999999999994,0.0,0.0,0.6029411764705882,0.33591374066906277,0.20818247646632873,0.25676259217317754,0.0
543,Instagram,erika23,0.132891330123164,0.43772893772893773,0.11400651465798045,0.08647798742138364,0.3176924862440409,0.6187747906566771,0,0.6000000000000001,1.0,0.5,1.0,0,0,0,0.023944235467320264,0.14413549828127237,0,0,0.21666666666666667,0.2,0.0,0.0,0.6323529411764706,0.03981199889411114,0.2678212245554751,0.4018087661519527,0.0
616,YouTube,frank57,0.5497858542841241,0.22481684981684982,0.6123778501628665,0.4952830188679246,0.7915810406993351,0.29043631555751437,0,0.4,1.0,0.0,1.0,1,0,0,0.1956619209556862,0.16804268583993553,1,0,0.125,0.0,0.0,0.0,0.7058823529411765,0.03981199889411114,0.2678212245554751,0.46128467323247,0.0
359,YouTube,sanchezdustin,0.0707285793790984,0.2596153846153846,0.07057546145494029,0.08018867924528301,0.6682085273643825,0.02379903040987219,0,0.2,1.0,0.5,1.0,0,0,0,0.024871239639641603,0.7343610979516086,0,0,0.03333333333333333,0.0,0.0,0.0,0.24999999999999997,0.03981199889411114,0.2678212245554751,0.7792358869923557,0.0
285,Facebook,daniellemyers,0.09666803784450842,0.1195054945054945,0.08447339847991314,0.07547169811320754,0.3919481254010313,0.48832084618774785,0,0.2,0.5,0.0,0.75,0,0,0,0.07019346968844613,0.3944514715525116,0,0,0.2875,0.2,0.0,0.0,0.5147058823529412,0.4865910975946917,0.2678212245554751,0.3454228039879623,0.0
691,Instagram,andrewbailey,0.17951944249522103,0.10851648351648352,0.1691639522258415,0.18710691823899372,0.49869648335087935,0.14587924195680912,1,0.2,0.5,0.5,0.75,0,0,0,0.12740174931493514,0.8236938114170049,0,0,0.16666666666666666,0.0,0.0,0.0,0.27941176470588236,0.03981199889411114,0.17632150615496017,0.07726679062832398,0.0
976,YouTube,loriroberson,0.08822319548963148,0.15476190476190477,0.06514657980456026,0.08176100628930817,0.23847910076396728,0.129131776112825,1,0.8,0.5,0.0,1.0,0,1,0,0.051738742990903586,0.9332114689550612,0,0,-0.5,-0.5,0.0,0.0,0.42647058823529416,0.03981199889411114,0.2678212245554751,0.36439673542119677,0.0
498,Twitch,brooksdanielle,0.22607496309918454,0.17307692307692307,0.17242128121606948,0.15094339622641512,0.1392430094073991,0.5588364918466285,0,0.8,1.0,0.5,1.0,1,0,0,0.10592113509654148,0.3121388082063554,1,0,0.0,0.0,0.0,0.0,0.11764705882352941,0.03981199889411114,0.2678212245554751,0.871504391863055,0.0
252,YouTube,leah27,0.504004645873158,0.07692307692307693,0.5142236699239957,0.4748427672955975,0.6278151705309287,0.40502423975319524,0,0.8,0.5,0.0,1.0,0,0,0,0.41973469785548967,0.42702184996882475,0,0,0.12222222222222222,0.0,0.0,0.0,0.5294117647058824,0.07658280342825546,0.2678212245554751,0.541527084059162,0.0
428,Twitter,fletchertammy,0.04500689621796888,0.08241758241758242,0.04060803474484257,0.05345911949685535,0.5503674625752673,0.7100044072278536,1,0.4,0.5,0.5,1.0,0,1,0,0.055610349010970964,0.9172845725871512,0,0,0.09999999999999999,0.07142857142857142,0.0,0.0,0.4558823529411765,0.03981199889411114,0.2678212245554751,0.2933221737533349,0.0
360,Facebook,ryan61,0.3620393447383067,0.3727106227106227,0.3270358306188925,0.27201257861635225,0.36298711504443415,0.3481710004407228,0,0.4,0.5,0.5,1.0,0,0,0,0.08025584985682101,0.23296801845034731,0,0,0.06666666666666667,0.15,0.0,0.0,0.6470588235294118,0.03981199889411114,0.18120926864590875,0.4654592472761998,0.0
973,Twitter,steven30,0.17814019890144456,0.18360805860805862,0.1259500542888165,0.09591194968553458,0.0025245174454220365,0.8408990744821508,1,0.4,0.5,0.5,0.75,1,1,0,0.08077035664069039,0.16057397672802032,1,0,0.0,-0.1,0.0,0.0,0.2647058823529411,0.7249101465302737,0.2994207096307024,0.09129134845608888,0.0
553,Instagram,tmay,0.06090449343044498,0.021978021978021983,0.03887079261672096,0.045597484276729564,0.1473357342370818,0.14059056853239316,0,0.8,0.0,0.5,1.0,0,0,0,0.14305917562991685,0.7298553450328995,0,0,0.35,0.0,0.0,0.0,0.4411764705882353,0.03981199889411114,0.2678212245554751,0.4168824136088245,0.0
196,Twitter,gordontracie,0.26145135141674936,0.10302197802197802,0.2201954397394137,0.2059748427672956,0.2859691668231237,0.9382988100484796,0,0.4,1.0,1.0,0.75,0,0,0,0.1853479188037338,0.44413856099657845,0,0,-0.6,0.4,0.0,0.0,0.38235294117647056,0.39397290572297483,0.38269370021723387,0.6613852709276131,0.0
186,Twitter,gibsonthomas,0.2393592566602947,0.15567765567765568,0.18154180238870793,0.15251572327044027,0.08458203593476532,0.5403261348611724,0,1.0,0.5,0.5,1.0,0,0,0,0.12244814109476405,0.28651674527106263,0,0,0.021875000000000006,0.0,0.0,0.0,0.3382352941176471,0.03981199889411114,0.2678212245554751,0.1784020520858458,0.0
994,Twitter,harriscatherine,0.1371742444406804,0.1991758241758242,0.13007600434310532,0.13050314465408808,0.5248299672243635,0.3234905244601146,0,0.2,1.0,0.5,1.0,0,0,0,0.05913799605558992,0.5789129228016019,0,0,0.175,0.15000000000000002,0.0,0.0,0.3529411764705882,0.49516173624550736,0.2277335264301231,0.5007640196485259,1.0
245,Goodreads,steven75,0.07460014034408499,0.15796703296703296,0.0495114006514658,0.06289308176100629,0.1761532903514702,0.8646981048920229,0,0.2,0.5,0.5,0.75,0,0,0,0.044418285208621,0.8564679131704935,0,0,0.04583333333333333,0.2,0.0,0.0,0.42647058823529416,0.7569809234171966,0.2678212245554751,0.8685353831815787,0.0
809,Twitter,pdavis,0.22607496309918454,0.31364468864468864,0.20108577633007602,0.19811320754716982,0.40088504858700325,0.5143234905244601,0,0.4,0.5,0.5,0.75,0,0,0,0.05995493055273386,0.5400541413833702,0,0,0.0,0.16666666666666666,0.0,0.0,0.3529411764705882,0.3184959911528891,0.1880883417813179,0.7194630019529582,0.0
830,Facebook,matthew07,0.15282986909284485,0.14285714285714285,0.15418023887079263,0.16194968553459121,0.6277385994623497,0.6817981489643016,0,1.0,0.5,0.0,1.0,0,1,0,0.08821932321828575,0.6918594775164737,0,0,-0.23333333333333328,0.0,0.0,0.0,0.6176470588235294,0.6900746474979265,0.2678212245554751,0.2864120865242745,0.0
